id,duration,age,job,marital,education,credit_default,housing,loan
16316,210,24,admin,single,high_school,no,no,yes
16317,1287,26,admin,single,university_degree,no,yes,no
16318,32,25,services,single,high_school,no,no,no
16319,437,37,self-employed,divorced,professional_course,no,yes,no
16320,36,26,blue-collar,single,basic_9y,no,yes,no
16321,1148,35,services,single,high_school,unknown,yes,yes
16322,864,36,blue-collar,married,basic_6y,no,yes,no
16323,464,55,admin,married,university_degree,no,yes,no
16324,188,53,admin,married,university_degree,unknown,yes,no
16325,314,23,management,single,university_degree,no,yes,no
16326,1037,38,technician,married,high_school,no,yes,no
16327,351,41,blue-collar,divorced,,no,yes,no
16328,279,51,blue-collar,married,basic_4y,no,yes,no
16329,119,35,services,divorced,university_degree,no,yes,no
16330,162,31,blue-collar,single,high_school,no,yes,no
16331,209,22,services,married,basic_9y,no,yes,no
16332,136,20,student,single,high_school,no,yes,yes
16333,624,57,technician,divorced,professional_course,no,no,no
16334,167,52,entrepreneur,married,university_degree,unknown,yes,no
16335,38,35,housemaid,married,basic_4y,no,yes,no
16336,203,35,housemaid,married,basic_4y,no,no,yes
16337,802,31,blue-collar,single,high_school,no,no,no
16338,143,28,blue-collar,married,basic_9y,no,no,no
16339,262,29,blue-collar,single,basic_9y,unknown,yes,no
16340,254,29,blue-collar,single,basic_9y,unknown,yes,no
16341,1226,50,entrepreneur,married,university_degree,no,no,no
16342,113,48,technician,married,professional_course,unknown,no,no
16343,714,29,blue-collar,single,basic_9y,unknown,yes,no
16344,282,32,blue-collar,single,basic_9y,no,yes,yes
16345,534,29,blue-collar,single,basic_9y,unknown,no,no
16346,174,35,services,married,,unknown,yes,yes
16347,532,29,blue-collar,single,basic_9y,unknown,yes,yes
16348,319,53,admin,single,,unknown,yes,no
16349,1608,31,blue-collar,married,,unknown,no,no
16350,61,31,admin,single,university_degree,no,unknown,unknown
16351,84,30,management,married,university_degree,no,no,no
16352,127,27,blue-collar,single,basic_9y,unknown,no,no
16353,85,59,technician,divorced,basic_9y,no,yes,no
16354,487,34,blue-collar,married,basic_9y,no,yes,no
16355,217,30,management,married,university_degree,no,yes,no
16356,439,24,services,single,basic_9y,no,no,no
16357,170,24,admin,married,,no,yes,no
16358,411,31,blue-collar,married,basic_6y,no,no,no
16359,71,44,blue-collar,married,basic_4y,unknown,no,no
16360,285,21,services,single,basic_9y,no,yes,no
16361,442,25,blue-collar,single,basic_9y,unknown,yes,no
16362,59,30,blue-collar,married,,no,no,no
16363,100,39,services,married,,unknown,no,no
16364,133,59,retired,married,,unknown,no,no
16365,40,36,entrepreneur,married,university_degree,no,yes,no
16366,187,36,entrepreneur,married,university_degree,no,no,no
16367,70,32,admin,married,university_degree,no,no,yes
16368,89,21,blue-collar,married,basic_9y,no,no,yes
16369,75,26,services,single,high_school,no,yes,no
16370,284,26,services,single,high_school,no,yes,no
16371,221,28,blue-collar,single,high_school,no,yes,no
16372,97,32,blue-collar,divorced,basic_6y,unknown,yes,no
16373,123,42,housemaid,married,basic_4y,unknown,no,yes
16374,364,49,blue-collar,divorced,basic_9y,no,yes,no
16375,194,35,admin,married,professional_course,no,yes,no
16376,92,41,blue-collar,single,basic_6y,unknown,no,no
16377,73,43,admin,married,university_degree,no,yes,yes
16378,164,27,blue-collar,single,high_school,no,yes,no
16379,92,30,management,married,university_degree,no,no,yes
16380,73,31,blue-collar,single,high_school,no,yes,no
16381,51,48,services,married,basic_9y,no,yes,yes
16382,122,56,housemaid,single,basic_4y,unknown,no,yes
16383,500,31,technician,married,basic_9y,no,no,no
16384,569,59,blue-collar,married,basic_9y,unknown,yes,no
16385,318,32,services,single,high_school,no,yes,no
16386,38,58,entrepreneur,married,university_degree,no,no,no
16387,137,58,entrepreneur,married,university_degree,no,no,yes
16388,175,58,entrepreneur,married,university_degree,no,no,no
16389,181,32,self-employed,married,university_degree,no,yes,no
16390,390,45,retired,married,basic_4y,no,no,no
16391,926,31,admin,single,high_school,no,yes,no
16392,870,31,blue-collar,single,high_school,no,yes,yes
16393,105,24,services,single,basic_9y,no,no,no
16394,411,24,services,single,basic_9y,no,yes,no
16395,226,38,blue-collar,married,basic_6y,no,yes,no
16396,141,23,admin,single,professional_course,no,no,no
16397,187,23,admin,single,professional_course,no,no,no
16398,245,23,admin,single,professional_course,no,yes,no
16399,190,23,admin,single,professional_course,no,no,yes
16400,58,23,admin,single,professional_course,no,yes,no
16401,115,23,admin,single,professional_course,no,no,no
16402,177,59,retired,married,,unknown,no,no
16403,429,23,admin,single,professional_course,no,yes,no
16404,256,38,management,divorced,university_degree,no,yes,no
16405,271,34,admin,single,high_school,no,yes,no
16406,157,33,blue-collar,married,basic_4y,no,yes,no
16407,114,56,blue-collar,married,basic_9y,no,yes,no
16408,107,28,admin,single,high_school,no,no,no
16409,285,26,admin,single,university_degree,no,no,no
16410,205,40,services,married,basic_4y,unknown,yes,no
16411,161,30,technician,married,basic_9y,no,yes,no
16412,40,33,admin,single,university_degree,no,yes,no
16413,237,30,services,single,high_school,no,no,yes
16414,106,31,blue-collar,married,basic_4y,unknown,yes,no
16415,158,31,blue-collar,married,basic_4y,unknown,yes,no
16416,145,31,blue-collar,married,basic_4y,unknown,yes,no
16417,74,24,technician,single,basic_9y,no,yes,no
16418,126,38,blue-collar,married,basic_6y,no,yes,no
16419,244,49,technician,married,professional_course,no,no,no
16420,730,30,admin,single,high_school,no,yes,no
16421,223,35,admin,married,high_school,no,no,no
16422,138,39,admin,married,basic_6y,unknown,yes,no
16423,498,55,retired,married,basic_4y,no,yes,no
16424,327,39,admin,married,basic_6y,unknown,yes,no
16425,104,32,blue-collar,divorced,basic_6y,unknown,yes,no
16426,376,31,blue-collar,single,high_school,no,yes,yes
16427,94,40,entrepreneur,married,university_degree,no,no,no
16428,137,50,admin,married,basic_6y,no,yes,no
16429,379,31,blue-collar,single,high_school,no,yes,no
16430,761,55,retired,married,basic_4y,no,no,no
16431,108,24,services,single,basic_9y,no,yes,no
16432,232,48,technician,divorced,professional_course,no,yes,yes
16433,302,36,blue-collar,married,high_school,no,yes,yes
16434,184,53,management,married,university_degree,unknown,no,no
16435,77,36,blue-collar,married,high_school,no,yes,no
16436,229,32,technician,single,high_school,no,yes,no
16437,1176,39,admin,married,basic_6y,unknown,no,no
16438,95,42,admin,married,university_degree,no,unknown,unknown
16439,281,21,blue-collar,married,basic_9y,no,yes,no
16440,145,40,admin,divorced,university_degree,no,unknown,unknown
16441,104,51,blue-collar,single,basic_4y,unknown,no,no
16442,142,26,blue-collar,married,,no,yes,no
16443,142,59,technician,divorced,basic_9y,no,yes,no
16444,136,26,admin,single,high_school,no,no,yes
16445,105,25,admin,single,university_degree,no,yes,no
16446,495,49,blue-collar,married,basic_4y,unknown,yes,no
16447,160,21,blue-collar,married,basic_9y,no,no,no
16448,84,34,technician,married,professional_course,no,yes,no
16449,167,40,blue-collar,married,basic_6y,no,yes,no
16450,235,34,services,married,high_school,no,no,no
16451,633,37,unemployed,single,basic_9y,unknown,yes,yes
16452,272,32,services,single,high_school,no,yes,no
16453,55,39,management,married,basic_9y,no,no,no
16454,1089,29,technician,single,university_degree,no,yes,yes
16455,43,44,management,married,university_degree,no,yes,yes
16456,16,31,blue-collar,married,basic_9y,unknown,yes,yes
16457,40,39,services,married,,unknown,yes,no
16458,87,30,services,single,high_school,no,yes,yes
16459,336,31,blue-collar,divorced,basic_9y,unknown,yes,no
16460,471,43,admin,divorced,university_degree,no,no,no
16461,59,37,unemployed,married,professional_course,unknown,yes,no
16462,104,27,blue-collar,single,basic_9y,unknown,yes,no
16463,18,48,services,married,basic_9y,no,yes,no
16464,184,24,services,single,basic_9y,no,yes,no
16465,178,48,services,married,basic_9y,no,yes,no
16466,250,24,services,single,basic_9y,no,no,no
16467,115,44,technician,married,professional_course,no,no,no
16468,18,25,blue-collar,single,basic_4y,no,yes,yes
16469,115,24,blue-collar,single,basic_6y,no,no,no
16470,61,31,housemaid,single,high_school,no,yes,yes
16471,644,38,technician,married,,no,yes,no
16472,36,46,services,married,high_school,no,yes,yes
16473,421,31,blue-collar,married,basic_6y,no,no,no
16474,178,37,admin,divorced,high_school,no,yes,no
16475,884,48,unknown,married,basic_6y,no,no,no
16476,156,28,admin,single,university_degree,no,yes,no
16477,238,36,blue-collar,married,high_school,no,no,no
16478,319,40,blue-collar,married,high_school,no,no,no
16479,371,33,blue-collar,married,basic_4y,no,yes,yes
16480,670,32,blue-collar,divorced,basic_6y,unknown,yes,no
16481,194,46,services,married,high_school,no,yes,no
16482,35,28,management,single,university_degree,no,yes,no
16483,148,31,blue-collar,married,basic_4y,unknown,yes,no
16484,284,31,blue-collar,married,basic_9y,no,no,no
16485,182,26,admin,single,university_degree,no,yes,no
16486,194,57,admin,married,basic_9y,no,no,yes
16487,56,36,entrepreneur,married,university_degree,no,no,yes
16488,375,30,blue-collar,single,basic_6y,unknown,yes,no
16489,31,30,technician,married,university_degree,no,yes,no
16490,73,42,admin,married,university_degree,no,no,no
16491,952,31,housemaid,single,high_school,no,no,yes
16492,111,39,services,married,high_school,no,no,no
16493,213,24,blue-collar,single,basic_9y,unknown,yes,no
16494,146,39,services,married,,unknown,no,no
16495,158,57,admin,single,basic_9y,no,yes,no
16496,163,24,services,single,basic_9y,no,yes,no
16497,150,21,blue-collar,married,basic_9y,no,yes,no
16498,423,36,blue-collar,single,basic_6y,no,yes,no
16499,368,44,admin,married,basic_6y,no,no,no
16500,280,30,management,married,university_degree,no,yes,no
16501,79,36,services,married,high_school,unknown,no,no
16502,40,32,technician,single,high_school,no,no,no
16503,122,38,blue-collar,married,high_school,no,yes,no
16504,123,25,blue-collar,single,basic_6y,no,no,no
16505,183,32,technician,married,professional_course,no,no,yes
16506,639,40,entrepreneur,married,university_degree,no,no,no
16507,123,22,blue-collar,single,high_school,no,yes,no
16508,222,29,admin,divorced,,no,no,no
16509,70,51,blue-collar,single,basic_4y,unknown,yes,no
16510,202,47,self-employed,single,,no,yes,no
16511,157,36,blue-collar,married,basic_9y,no,no,no
16512,190,26,services,single,high_school,no,yes,no
16513,172,26,services,single,high_school,no,no,no
16514,143,36,blue-collar,married,basic_9y,no,no,yes
16515,70,44,admin,married,basic_6y,no,no,no
16516,173,25,blue-collar,single,basic_9y,unknown,no,no
16517,387,55,unemployed,married,university_degree,no,yes,no
16518,74,30,blue-collar,married,basic_6y,no,yes,no
16519,155,33,management,married,high_school,no,yes,no
16520,81,39,blue-collar,single,university_degree,no,no,no
16521,165,24,admin,married,,no,yes,no
16522,690,28,admin,married,university_degree,no,no,yes
16523,159,53,services,married,high_school,no,no,yes
16524,73,28,services,single,high_school,no,no,no
16525,465,30,management,married,university_degree,no,no,yes
16526,312,26,student,single,high_school,no,no,yes
16527,717,30,admin,married,university_degree,no,yes,no
16528,355,25,technician,single,university_degree,no,no,yes
16529,191,36,entrepreneur,married,university_degree,no,yes,no
16530,538,37,entrepreneur,married,university_degree,no,yes,no
16531,102,50,admin,single,university_degree,no,no,no
16532,118,28,admin,married,university_degree,no,no,no
16533,197,31,services,divorced,high_school,no,no,no
16534,374,58,retired,married,basic_4y,unknown,yes,no
16535,130,24,admin,married,,no,yes,yes
16536,97,53,entrepreneur,divorced,university_degree,no,yes,no
16537,529,28,admin,married,university_degree,no,yes,no
16538,98,49,unemployed,married,high_school,no,yes,no
16539,108,59,retired,married,university_degree,unknown,no,no
16540,273,33,blue-collar,married,basic_4y,no,yes,no
16541,140,39,services,married,,unknown,unknown,unknown
16542,179,28,admin,married,university_degree,no,no,no
16543,135,56,retired,married,professional_course,no,no,no
16544,135,24,admin,married,university_degree,no,no,no
16545,511,34,technician,married,professional_course,no,no,no
16546,435,27,management,single,university_degree,no,no,no
16547,36,37,admin,single,university_degree,no,no,no
16548,207,49,self-employed,divorced,university_degree,no,no,yes
16549,173,30,management,married,university_degree,no,unknown,unknown
16550,366,40,admin,divorced,university_degree,no,no,no
16551,216,52,admin,divorced,university_degree,no,no,yes
16552,96,44,technician,married,professional_course,no,no,no
16553,297,36,blue-collar,married,basic_9y,unknown,yes,no
16554,58,50,housemaid,married,,no,yes,no
16555,76,38,management,single,university_degree,no,no,no
16556,99,31,blue-collar,married,basic_4y,unknown,no,no
16557,103,30,management,married,university_degree,no,no,no
16558,158,27,services,single,high_school,no,yes,yes
16559,90,25,blue-collar,married,high_school,no,no,no
16560,1152,30,blue-collar,married,basic_6y,no,no,yes
16561,55,27,blue-collar,single,high_school,no,yes,no
16562,335,36,self-employed,single,university_degree,no,yes,no
16563,126,49,self-employed,divorced,university_degree,no,yes,no
16564,439,25,blue-collar,single,basic_9y,no,yes,no
16565,169,26,technician,single,professional_course,no,no,no
16566,979,26,admin,single,university_degree,no,no,yes
16567,92,49,unknown,married,university_degree,no,yes,no
16568,203,34,blue-collar,married,high_school,unknown,yes,no
16569,256,37,technician,single,university_degree,no,yes,no
16570,167,29,blue-collar,married,,no,yes,no
16571,134,24,admin,married,university_degree,no,yes,no
16572,85,39,blue-collar,married,basic_6y,unknown,no,no
16573,172,32,technician,married,professional_course,no,yes,no
16574,383,53,entrepreneur,divorced,university_degree,no,no,no
16575,588,26,services,single,high_school,no,unknown,unknown
16576,152,31,blue-collar,married,basic_9y,no,no,no
16577,25,51,blue-collar,married,basic_4y,no,no,yes
16578,874,34,blue-collar,married,basic_9y,no,yes,no
16579,396,24,admin,married,university_degree,no,yes,no
16580,434,29,self-employed,married,professional_course,unknown,no,no
16581,322,25,blue-collar,single,basic_9y,no,yes,yes
16582,545,53,blue-collar,married,basic_4y,no,yes,no
16583,413,59,retired,divorced,,no,no,no
16584,34,34,admin,married,university_degree,no,no,no
16585,586,47,technician,married,professional_course,no,yes,no
16586,698,27,services,single,university_degree,no,no,no
16587,73,24,services,single,basic_9y,no,yes,no
16588,1960,36,admin,divorced,high_school,no,no,no
16589,186,28,blue-collar,single,basic_4y,unknown,no,no
16590,212,44,admin,married,basic_6y,no,no,no
16591,1331,42,admin,married,university_degree,no,no,no
16592,1776,40,admin,divorced,high_school,no,no,no
16593,312,39,admin,married,basic_6y,unknown,no,no
16594,638,31,blue-collar,single,basic_6y,no,no,no
16595,98,36,services,married,high_school,no,no,no
16596,517,24,technician,married,high_school,unknown,no,no
16597,271,48,services,married,basic_9y,no,no,no
16598,100,34,technician,single,professional_course,no,yes,no
16599,206,25,services,married,high_school,no,no,no
16600,166,29,technician,single,university_degree,no,yes,yes
16601,671,39,services,married,high_school,unknown,yes,no
16602,259,29,technician,single,university_degree,no,no,no
16603,957,30,management,married,university_degree,no,yes,no
16604,296,31,technician,single,professional_course,no,no,no
16605,85,33,entrepreneur,married,basic_9y,no,yes,yes
